name,company_number,jurisdiction_code,incorporation_date,dissolution_date,company_type,registry_url,branch,branch_status,inactive,current_status,created_at,updated_at,retrieved_at,opencorporates_url,previous_names,alternative_names,source,registered_address,registered_address_in_full,industry_codes,restricted_for_marketing,native_company_number
118 Greenville Realty LLC,1770138,us_ri,2024-02-28,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770138,,,,,2024-03-03T07:25:41+00:00,2024-11-03T16:31:47+00:00,2024-11-03T06:31:30+00:00,https://opencorporates.com/companies/us_ri/001770138,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770138', 'retrieved_at': '2024-11-03T06:31:30+00:00'}","{'street_address': '2 FOXTAIL DRIVE', 'locality': 'JOHNSTON', 'region': 'RI', 'postal_code': '02919', 'country': 'USA'}","2 FOXTAIL DRIVE, JOHNSTON, RI, 02919",[],,
118 TCW II LLC,1775723,us_ri,2024-06-25,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001775723,,,,,2024-06-30T07:31:14+00:00,2024-10-31T03:05:41+00:00,2024-10-31T01:37:07+00:00,https://opencorporates.com/companies/us_ri/001775723,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001775723', 'retrieved_at': '2024-10-31T01:37:07+00:00'}",,,[],,
1181 High Street LLC,1772368,us_ri,2024-04-12,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001772368,,,,,2024-04-14T05:15:32+00:00,2024-11-03T16:30:38+00:00,2024-11-03T14:04:32+00:00,https://opencorporates.com/companies/us_ri/001772368,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001772368', 'retrieved_at': '2024-11-03T14:04:32+00:00'}","{'street_address': '20 CENTERVILLE RD', 'locality': 'WARWICK', 'region': 'RI', 'postal_code': '02886', 'country': 'USA'}","20 CENTERVILLE RD, WARWICK, RI, 02886",[],,
"1187 Group, LLC",1772438,us_ri,2024-04-15,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001772438,,,,,2024-04-21T07:40:56+00:00,2024-11-08T09:26:15+00:00,2024-11-08T08:48:32+00:00,https://opencorporates.com/companies/us_ri/001772438,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001772438', 'retrieved_at': '2024-11-08T08:48:32+00:00'}","{'street_address': '249 PERCH POND ROAD', 'locality': 'HOLDERNESS', 'region': 'NH', 'postal_code': '03245', 'country': 'USA'}","249 PERCH POND ROAD, HOLDERNESS, NH, 03245",[],,
"12 Holyoke, LLC",1774980,us_ri,2024-06-07,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001774980,,,,,2024-06-09T05:40:18+00:00,2024-11-13T03:05:34+00:00,2024-11-13T01:55:43+00:00,https://opencorporates.com/companies/us_ri/001774980,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001774980', 'retrieved_at': '2024-11-13T01:55:43+00:00'}","{'street_address': '292 SEA VIEW DRIVE', 'locality': 'WARWICK', 'region': 'RI', 'postal_code': '02889', 'country': 'USA'}","292 SEA VIEW DRIVE, WARWICK, RI, 02889",[],,
12 Juniper LLC,1775744,us_ri,2024-06-26,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001775744,,,,,2024-06-30T07:31:01+00:00,2024-10-31T03:05:35+00:00,2024-10-31T01:39:27+00:00,https://opencorporates.com/companies/us_ri/001775744,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001775744', 'retrieved_at': '2024-10-31T01:39:27+00:00'}","{'street_address': '12 JUNIPER ROAD', 'locality': 'SOUTH KINGSTOWN', 'region': 'RI', 'postal_code': '02879', 'country': 'US'}","12 JUNIPER ROAD, SOUTH KINGSTOWN, RI, 02879",[],,
"12 Valley Street, LLC",1776323,us_ri,2024-07-11,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001776323,,,,,2024-07-14T04:55:37+00:00,2024-11-09T14:30:34+00:00,2024-11-09T12:59:30+00:00,https://opencorporates.com/companies/us_ri/001776323,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001776323', 'retrieved_at': '2024-11-09T12:59:30+00:00'}","{'street_address': '34 WEST BAY VIEW DRIVE', 'locality': 'JAMESTOWN', 'region': 'RI', 'postal_code': '02835', 'country': 'USA'}","34 WEST BAY VIEW DRIVE, JAMESTOWN, RI, 02835",[],,
"120 Atwells, LLC",1782005,us_ri,2024-11-21,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001782005,,,,,2024-11-24T08:00:28+00:00,2024-11-24T08:00:28+00:00,2024-11-24T06:00:59+00:00,https://opencorporates.com/companies/us_ri/001782005,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001782005', 'retrieved_at': '2024-11-24T06:00:59+00:00'}","{'street_address': '222 BELLEVUE AVENUE', 'locality': 'NEWPORT', 'region': 'RI', 'postal_code': '02840', 'country': 'USA'}","222 BELLEVUE AVENUE, NEWPORT, RI, 02840",[],,
120 Tidal Quonset RI Solar LLC,1781310,us_ri,2024-11-04,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001781310,,,,,2024-11-10T07:25:28+00:00,2024-11-10T07:25:28+00:00,2024-11-10T06:13:37+00:00,https://opencorporates.com/companies/us_ri/001781310,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001781310', 'retrieved_at': '2024-11-10T06:13:37+00:00'}","{'street_address': 'C/O GRIDWEALTH 33 UNION AVENUE', 'locality': 'SUDBURY', 'region': 'MA', 'postal_code': '01776', 'country': 'USA'}","C/O GRIDWEALTH 33 UNION AVENUE, SUDBURY, MA, 01776",[],,
"120 WATER, INC.",1771382,us_ri,2024-03-22,,Foreign Corporation,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001771382,F,branch of an out-of-jurisdiction company,,,2024-03-24T05:30:17+00:00,2024-11-16T16:30:40+00:00,2024-11-16T15:52:17+00:00,https://opencorporates.com/companies/us_ri/001771382,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001771382', 'retrieved_at': '2024-11-16T15:52:17+00:00'}","{'street_address': '250 S ELM STREET', 'locality': 'ZIONSVILLE', 'region': 'IN', 'postal_code': '46077', 'country': 'USA'}","250 S ELM STREET, ZIONSVILLE, IN, 46077",[],,
121 TELL PROVIDENCE LLC,1774364,us_ri,2024-05-23,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001774364,,,,,2024-05-26T05:00:40+00:00,2024-11-04T01:45:42+00:00,2024-11-04T00:11:00+00:00,https://opencorporates.com/companies/us_ri/001774364,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001774364', 'retrieved_at': '2024-11-04T00:11:00+00:00'}","{'street_address': '18 BLUEBERRY LN', 'locality': 'LEXINGTON', 'region': 'MA', 'postal_code': '02420', 'country': 'USA'}","18 BLUEBERRY LN, LEXINGTON, MA, 02420",[],,
"121 Walcott Ave., LLC",1777975,us_ri,2024-08-20,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001777975,,,,,2024-08-25T16:56:10+00:00,2024-11-10T16:30:46+00:00,2024-11-10T15:10:25+00:00,https://opencorporates.com/companies/us_ri/001777975,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001777975', 'retrieved_at': '2024-11-10T15:10:25+00:00'}","{'street_address': 'P.O. BOX 2589', 'locality': 'PALM BEACH', 'region': 'FL', 'postal_code': '33480', 'country': 'USA'}","P.O. BOX 2589, PALM BEACH, FL, 33480",[],,
1211 Capella South LLC,1779418,us_ri,2024-09-23,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001779418,,,,,2024-09-29T16:56:21+00:00,2024-11-07T09:20:56+00:00,2024-11-07T06:57:40+00:00,https://opencorporates.com/companies/us_ri/001779418,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001779418', 'retrieved_at': '2024-11-07T06:57:40+00:00'}",,,[],,
122 HOPE GP L.L.C.,1770813,us_ri,2024-03-12,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770813,,,,,2024-03-17T05:16:37+00:00,2024-11-11T12:06:20+00:00,2024-11-11T10:58:32+00:00,https://opencorporates.com/companies/us_ri/001770813,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770813', 'retrieved_at': '2024-11-11T10:58:32+00:00'}","{'street_address': '18 ADELPHI AVENUE UNIT 3', 'locality': 'PROVIDENCE', 'region': 'RI', 'postal_code': '02906', 'country': 'USA'}","18 ADELPHI AVENUE UNIT 3, PROVIDENCE, RI, 02906",[],,
"1227 Main Street, LLC",1767612,us_ri,2024-01-09,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001767612,,,,,2024-01-14T07:11:14+00:00,2024-10-30T00:26:00+00:00,2024-10-29T23:06:39+00:00,https://opencorporates.com/companies/us_ri/001767612,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001767612', 'retrieved_at': '2024-10-29T23:06:39+00:00'}","{'street_address': '1227 MAIN STREET 4C', 'locality': 'WEST WARWICK', 'region': 'RI', 'postal_code': '02893', 'country': 'USA'}","1227 MAIN STREET 4C, WEST WARWICK, RI, 02893",[],,
123 Ocean LLC,1770000,us_ri,2024-02-26,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770000,,,,,2024-03-03T07:26:26+00:00,2024-11-03T16:32:49+00:00,2024-11-03T06:43:58+00:00,https://opencorporates.com/companies/us_ri/001770000,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770000', 'retrieved_at': '2024-11-03T06:43:58+00:00'}","{'street_address': '1180 SOUTH OCEAN BOULEVARD', 'locality': 'MANALAPAN', 'region': 'FL', 'postal_code': '33462', 'country': 'USA'}","1180 SOUTH OCEAN BOULEVARD, MANALAPAN, FL, 33462",[],,
123 Shadowbrook LLC,1770362,us_ri,2024-03-04,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770362,,,,,2024-03-10T07:45:56+00:00,2024-11-07T12:06:25+00:00,2024-11-07T11:06:48+00:00,https://opencorporates.com/companies/us_ri/001770362,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001770362', 'retrieved_at': '2024-11-07T11:06:48+00:00'}","{'street_address': '81 GENTIAN AVE', 'locality': 'PROVIDENCE', 'region': 'RI', 'postal_code': '02908', 'country': 'USA'}","81 GENTIAN AVE, PROVIDENCE, RI, 02908",[],,
1234 INVESTMENTS LLC,1776422,us_ri,2024-07-12,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001776422,,,,,2024-07-21T04:56:17+00:00,2024-11-14T06:05:57+00:00,2024-11-14T04:20:40+00:00,https://opencorporates.com/companies/us_ri/001776422,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001776422', 'retrieved_at': '2024-11-14T04:20:40+00:00'}","{'street_address': '2067 MINERAL SPRING AVENUE', 'locality': 'NORTH PROVIDENCE', 'region': 'RI', 'postal_code': '02911', 'country': 'USA'}","2067 MINERAL SPRING AVENUE, NORTH PROVIDENCE, RI, 02911",[],,
126 Atlantic Ave LLC,1780276,us_ri,2024-10-10,,Domestic Limited Liability Company,http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001780276,,,,,2024-10-13T16:50:26+00:00,2024-11-16T06:30:25+00:00,2024-11-16T05:18:47+00:00,https://opencorporates.com/companies/us_ri/001780276,[],[],"{'publisher': 'Rhode Island Secretary of State, Division Of Business Services', 'url': 'http://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=001780276', 'retrieved_at': '2024-11-16T05:18:47+00:00'}","{'street_address': '8 WEST FARM RD', 'locality': 'SMITHFIELD', 'region': 'RI', 'postal_code': '02917', 'country': 'USA'}","8 WEST FARM RD, SMITHFIELD, RI, 02917",[],,
""" Le Le Boutique "" LLC",1412159,us_sc,2024-04-25,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:55:29+00:00,2024-10-08T16:22:56+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1412159,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Come Get Some"" Catering Service LLC",1432861,us_sc,2024-07-22,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-08-09T06:05:49+00:00,2024-10-08T16:36:03+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1432861,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Doctor"" Fix-it LLC",1417283,us_sc,2024-05-15,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-06-08T01:42:00+00:00,2024-10-08T16:33:22+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1417283,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Forward Progression"" Mentor/Apprenticeship Program",1383854,us_sc,2024-01-12,,Nonprofit,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:24:07+00:00,2024-10-08T16:11:58+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1383854,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Net of"" Advisory, LLC",1397824,us_sc,2024-03-04,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-03-09T04:00:59+00:00,2024-10-08T16:21:03+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1397824,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Spencer Says"" Reclaimed Wood Furniture LLC",1439934,us_sc,2024-08-20,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-09-07T08:44:27+00:00,2024-10-08T16:40:40+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1439934,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""The Wright Kitchen"" ""Food Done The Wright Way"" LLC",1412160,us_sc,2024-04-25,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:55:28+00:00,2024-10-08T16:29:59+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1412160,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""Treat Me Good"" Desserts And More LLC",1397499,us_sc,2024-03-01,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-03-09T03:37:04+00:00,2024-10-08T16:14:02+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1397499,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""We Make Dirty Things Clean"" Pressure Washing Excellence !!! LLC",1418253,us_sc,2024-05-20,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-06-08T01:42:30+00:00,2024-10-08T16:34:00+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1418253,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1 Choice Home Services LLC,1406594,us_sc,2024-04-04,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T05:08:30+00:00,2024-10-08T16:19:37+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1406594,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1 Cleaning Service LLC,1389088,us_sc,2024-01-31,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:33:44+00:00,2024-10-08T16:15:35+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1389088,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1 MAIDS LLC,1411588,us_sc,2024-04-23,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:55:00+00:00,2024-10-08T16:29:37+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1411588,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1 Trash Valet Service LLC,1398471,us_sc,2024-03-06,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T06:10:17+00:00,2024-10-08T16:21:25+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1398471,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1-4 TOBACCO AND VAPE LLC,1387828,us_sc,2024-01-26,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:32:59+00:00,2024-10-08T16:14:39+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1387828,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#13 Pebble Lakes LLC,1424914,us_sc,2024-06-17,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:37:00+00:00,2024-10-08T16:30:57+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1424914,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
$.M.K. $elf Made Kreationz LLC,1432283,us_sc,2024-07-18,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-08-09T06:05:29+00:00,2024-10-08T16:35:40+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1432283,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
Blue Eye Enterprise LLC,1411482,us_sc,2024-04-23,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:54:56+00:00,2024-10-08T16:22:33+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1411482,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"(GWB) Generational Wealth Building, LLC.",1380755,us_sc,2024-01-03,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-01-08T04:41:46+00:00,2024-10-08T16:09:44+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1380755,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
(V.W.V) Vacation With Vell LLC,1420264,us_sc,2024-05-28,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-06-08T01:52:38+00:00,2024-10-08T16:27:57+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1420264,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
- LiViT - LLC,1408753,us_sc,2024-04-12,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:53:13+00:00,2024-10-08T16:27:49+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1408753,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"...And Then There Was Food, LLC",1380376,us_sc,2024-01-02,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-01-08T05:48:57+00:00,2024-10-08T16:02:55+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1380376,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"0 Fern Hill Drive, LLC",1404220,us_sc,2024-03-26,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T05:07:13+00:00,2024-10-08T16:18:16+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1404220,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"0 Minor Street, LLC",1412641,us_sc,2024-04-26,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:55:47+00:00,2024-10-08T16:23:13+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1412641,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
02 KING AND QUEEN REMODELING AND RENTALS LLC,1442946,us_sc,2024-08-30,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-09-07T08:57:33+00:00,2024-10-08T16:50:21+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1442946,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"050427 Broad, LLC",1413516,us_sc,2024-04-30,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:56:21+00:00,2024-10-08T16:30:56+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1413516,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
0610 Designs LLC,1410627,us_sc,2024-04-19,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:54:24+00:00,2024-10-08T16:29:02+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1410627,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
